timestamp,meterId,buildingId,buildingName,voltage,current,power,energy,frequency,powerFactor,temperature,occupancyLevel,weatherCondition,dayType,workingHours,scenario,status,simulationTime,simulationSpeed
2025-04-30 03:00:00,M001,B001,Academic Block,226.86,63.42,22.36,118491.59,50.025,0.902,29.29,10.71,Rainy,Weekday,False,Normal,Normal,2025-04-30 03:00:00,1
2025-04-30 04:00:00,M001,B001,Academic Block,228.84,91.98,31.99,118523.58,49.896,0.893,33.2,7.99,Cloudy,Weekday,False,Normal,Normal,2025-04-30 04:00:00,1
2025-04-30 05:00:00,M001,B001,Academic Block,225.53,98.12,32.79,118556.37,49.998,0.86,35.72,0.0,Sunny,Weekday,False,Normal,Normal,2025-04-30 05:00:00,1
2025-04-30 06:00:00,M001,B001,Academic Block,226.32,90.51,30.43,118586.8,49.974,0.856,34.81,0.0,Sunny,Weekday,False,Normal,Normal,2025-04-30 06:00:00,1
2025-04-30 07:00:00,M001,B001,Academic Block,229.66,96.96,33.35,118620.15,50.055,0.886,35.77,3.09,Cloudy,Weekday,False,Normal,Normal,2025-04-30 07:00:00,1
2025-04-30 08:00:00,M001,B001,Academic Block,226.24,293.82,99.66,118719.81,50.018,0.882,38.24,64.05,Sunny,Weekday,True,Normal,Normal,2025-04-30 08:00:00,1
2025-04-30 09:00:00,M001,B001,Academic Block,227.97,335.3,114.46,118834.28,49.959,0.888,37.52,77.85,Sunny,Weekday,True,Normal,Normal,2025-04-30 09:00:00,1
2025-04-30 10:00:00,M001,B001,Academic Block,227.41,256.01,90.04,118924.32,50.087,0.901,37.37,35.84,Cloudy,Weekday,True,Normal,Normal,2025-04-30 10:00:00,1
2025-04-30 11:00:00,M001,B001,Academic Block,224.31,257.61,85.54,119009.85,50.039,0.856,38.4,26.24,Cloudy,Weekday,True,Normal,Normal,2025-04-30 11:00:00,1
2025-04-30 12:00:00,M001,B001,Academic Block,232.63,304.22,111.84,119121.69,50.037,0.893,35.5,68.38,Rainy,Weekday,True,Normal,Normal,2025-04-30 12:00:00,1
2025-04-30 13:00:00,M001,B001,Academic Block,233.76,278.26,100.68,119222.38,50.039,0.87,37.84,50.64,Cloudy,Weekday,True,Normal,Normal,2025-04-30 13:00:00,1
2025-04-30 14:00:00,M001,B001,Academic Block,229.44,274.6,96.95,119319.33,50.105,0.886,42.37,34.43,Sunny,Weekday,True,Normal,Normal,2025-04-30 14:00:00,1
2025-04-30 15:00:00,M001,B001,Academic Block,228.14,321.14,110.7,119430.03,49.985,0.875,39.1,58.07,Sunny,Weekday,True,Normal,Normal,2025-04-30 15:00:00,1
2025-04-30 16:00:00,M001,B001,Academic Block,233.03,332.85,118.5,119548.53,49.987,0.879,36.69,79.97,Cloudy,Weekday,True,Normal,Normal,2025-04-30 16:00:00,1
2025-04-30 17:00:00,M001,B001,Academic Block,228.82,248.54,90.24,119638.78,49.932,0.904,34.03,38.2,Rainy,Weekday,True,Normal,Normal,2025-04-30 17:00:00,1
2025-04-30 18:00:00,M001,B001,Academic Block,226.79,116.96,40.7,119679.48,49.932,0.887,35.76,10.47,Cloudy,Weekday,False,Normal,Normal,2025-04-30 18:00:00,1
2025-04-30 19:00:00,M001,B001,Academic Block,229.02,127.32,44.85,119724.32,49.957,0.889,36.46,1.43,Sunny,Weekday,False,Normal,Normal,2025-04-30 19:00:00,1
2025-04-30 20:00:00,M001,B001,Academic Block,226.98,120.81,42.09,119766.42,50.036,0.881,35.68,5.09,Sunny,Weekday,False,Normal,Normal,2025-04-30 20:00:00,1
2025-04-30 21:00:00,M001,B001,Academic Block,226.69,115.12,39.86,119806.28,49.988,0.883,34.0,12.85,Sunny,Weekday,False,Normal,Normal,2025-04-30 21:00:00,1
2025-04-30 22:00:00,M001,B001,Academic Block,229.99,81.25,28.82,119835.1,50.0,0.893,30.58,11.63,Cloudy,Weekday,False,Normal,Normal,2025-04-30 22:00:00,1
2025-04-30 23:00:00,M001,B001,Academic Block,230.03,80.38,28.74,119863.83,50.076,0.894,34.06,2.21,Sunny,Weekday,False,Normal,Normal,2025-04-30 23:00:00,1
2025-05-01 00:00:00,M001,B001,Academic Block,229.98,77.03,27.48,119891.32,49.95,0.895,32.86,14.75,Sunny,Weekday,False,Normal,Normal,2025-05-01 00:00:00,1
2025-05-01 01:00:00,M001,B001,Academic Block,222.74,71.52,24.78,119916.1,49.959,0.884,31.14,4.98,Sunny,Weekday,False,Normal,Normal,2025-05-01 01:00:00,1
2025-05-01 02:00:00,M001,B001,Academic Block,230.0,78.71,28.05,119944.15,49.888,0.883,29.9,13.07,Cloudy,Weekday,False,Normal,Normal,2025-05-01 02:00:00,1
2025-05-01 03:00:00,M001,B001,Academic Block,230.16,102.08,35.18,119979.33,50.074,0.882,35.04,14.03,Sunny,Weekday,False,Normal,Normal,2025-05-01 03:00:00,1
2025-05-01 04:00:00,M001,B001,Academic Block,232.87,84.85,30.46,120009.79,50.106,0.883,30.5,9.46,Rainy,Weekday,False,Normal,Normal,2025-05-01 04:00:00,1
2025-05-01 05:00:00,M001,B001,Academic Block,231.52,66.4,23.43,120033.21,50.011,0.892,32.27,3.13,Cloudy,Weekday,False,Normal,Normal,2025-05-01 05:00:00,1
2025-05-01 06:00:00,M001,B001,Academic Block,226.06,100.82,34.35,120067.57,49.967,0.873,34.62,0.0,Cloudy,Weekday,False,Normal,Normal,2025-05-01 06:00:00,1
2025-05-01 07:00:00,M001,B001,Academic Block,228.68,101.81,35.59,120103.15,49.989,0.863,37.24,4.43,Sunny,Weekday,False,Normal,Normal,2025-05-01 07:00:00,1
2025-05-01 08:00:00,M001,B001,Academic Block,226.41,227.27,78.46,120181.61,49.967,0.879,35.64,20.04,Rainy,Weekday,True,Normal,Normal,2025-05-01 08:00:00,1
2025-05-01 09:00:00,M001,B001,Academic Block,228.15,338.09,121.43,120303.04,50.031,0.915,39.45,85.36,Sunny,Weekday,True,Normal,Normal,2025-05-01 09:00:00,1
2025-05-01 10:00:00,M001,B001,Academic Block,223.79,295.51,103.54,120406.58,50.113,0.906,33.91,68.36,Rainy,Weekday,True,Normal,Normal,2025-05-01 10:00:00,1
2025-05-01 11:00:00,M001,B001,Academic Block,232.42,288.15,105.49,120512.07,49.834,0.905,38.45,63.37,Sunny,Weekday,True,Normal,Normal,2025-05-01 11:00:00,1
2025-05-01 12:00:00,M001,B001,Academic Block,230.46,334.68,116.01,120628.08,49.972,0.878,35.13,83.32,Rainy,Weekday,True,Normal,Normal,2025-05-01 12:00:00,1
2025-05-01 13:00:00,M001,B001,Academic Block,229.84,299.44,106.42,120734.5,50.034,0.901,33.91,69.15,Stormy,Weekday,True,Normal,Normal,2025-05-01 13:00:00,1
2025-05-01 14:00:00,M001,B001,Academic Block,228.84,348.88,122.24,120856.74,50.083,0.899,38.76,70.42,Cloudy,Weekday,True,Normal,Normal,2025-05-01 14:00:00,1
2025-05-01 15:00:00,M001,B001,Academic Block,230.77,323.29,116.29,120973.03,50.024,0.897,36.05,70.08,Rainy,Weekday,True,Normal,Normal,2025-05-01 15:00:00,1
2025-05-01 16:00:00,M001,B001,Academic Block,227.79,330.13,117.77,121090.8,49.881,0.881,35.32,74.52,Cloudy,Weekday,True,Normal,Normal,2025-05-01 16:00:00,1
2025-05-01 17:00:00,M001,B001,Academic Block,225.67,240.66,81.28,121172.08,49.989,0.859,34.02,28.44,Cloudy,Weekday,True,Normal,Normal,2025-05-01 17:00:00,1
2025-05-01 18:00:00,M001,B001,Academic Block,232.09,117.89,39.91,121211.99,49.958,0.864,34.57,6.17,Cloudy,Weekday,False,Normal,Normal,2025-05-01 18:00:00,1
2025-05-01 19:00:00,M001,B001,Academic Block,229.08,104.16,36.73,121248.72,50.053,0.885,34.13,7.18,Sunny,Weekday,False,Normal,Normal,2025-05-01 19:00:00,1
2025-05-01 20:00:00,M001,B001,Academic Block,233.52,111.8,40.11,121288.82,50.142,0.876,34.14,0.0,Sunny,Weekday,False,Normal,Normal,2025-05-01 20:00:00,1
2025-05-01 21:00:00,M001,B001,Academic Block,231.58,110.39,37.83,121326.65,49.952,0.867,36.2,0.96,Sunny,Weekday,False,Normal,Normal,2025-05-01 21:00:00,1
2025-05-01 22:00:00,M001,B001,Academic Block,229.99,82.45,28.71,121355.37,50.039,0.88,31.13,8.07,Cloudy,Weekday,False,Normal,Normal,2025-05-01 22:00:00,1
2025-05-01 23:00:00,M001,B001,Academic Block,232.18,77.4,27.79,121383.15,49.914,0.888,31.67,8.93,Sunny,Weekday,False,Normal,Normal,2025-05-01 23:00:00,1
2025-05-02 00:00:00,M001,B001,Academic Block,227.16,74.25,25.59,121408.74,50.062,0.874,30.75,0.86,Sunny,Weekday,False,Normal,Normal,2025-05-02 00:00:00,1
2025-05-02 01:00:00,M001,B001,Academic Block,232.16,62.64,22.36,121431.1,49.976,0.869,30.65,0.0,Cloudy,Weekday,False,Normal,Normal,2025-05-02 01:00:00,1
2025-05-02 02:00:00,M001,B001,Academic Block,228.33,90.43,30.77,121461.87,50.032,0.869,32.47,3.61,Sunny,Weekday,False,Normal,Normal,2025-05-02 02:00:00,1
2025-05-02 03:00:00,M001,B001,Academic Block,231.46,74.58,26.25,121488.12,49.989,0.882,33.38,6.32,Sunny,Weekday,False,Normal,Normal,2025-05-02 03:00:00,1
2025-05-02 04:00:00,M001,B001,Academic Block,228.62,50.63,17.59,121505.71,50.064,0.881,28.54,4.51,Stormy,Weekday,False,Normal,Normal,2025-05-02 04:00:00,1
2025-05-02 05:00:00,M001,B001,Academic Block,227.78,80.92,28.4,121534.11,50.129,0.885,35.26,0.65,Sunny,Weekday,False,Normal,Normal,2025-05-02 05:00:00,1
2025-05-02 06:00:00,M001,B001,Academic Block,230.23,82.92,29.74,121563.85,50.082,0.892,32.9,6.93,Rainy,Weekday,False,Normal,Normal,2025-05-02 06:00:00,1
2025-05-02 07:00:00,M001,B001,Academic Block,229.11,112.08,37.61,121601.46,50.167,0.858,36.25,1.74,Cloudy,Weekday,False,Normal,Normal,2025-05-02 07:00:00,1
2025-05-02 08:00:00,M001,B001,Academic Block,230.42,219.16,80.59,121682.04,50.021,0.909,36.84,31.67,Cloudy,Weekday,True,Normal,Normal,2025-05-02 08:00:00,1
2025-05-02 09:00:00,M001,B001,Academic Block,221.54,270.91,90.59,121772.63,49.952,0.856,38.79,37.86,Sunny,Weekday,True,Normal,Normal,2025-05-02 09:00:00,1
2025-05-02 10:00:00,M001,B001,Academic Block,224.7,358.68,125.93,121898.56,50.083,0.895,37.19,95.0,Cloudy,Weekday,True,Normal,Normal,2025-05-02 10:00:00,1
2025-05-02 11:00:00,M001,B001,Academic Block,232.88,288.24,107.0,122005.56,49.957,0.908,39.1,55.43,Cloudy,Weekday,True,Normal,Normal,2025-05-02 11:00:00,1
2025-05-02 12:00:00,M001,B001,Academic Block,230.51,325.0,111.72,122117.28,49.958,0.878,38.44,55.11,Rainy,Weekday,True,Normal,Normal,2025-05-02 12:00:00,1
2025-05-02 13:00:00,M001,B001,Academic Block,227.35,321.65,116.78,122234.05,50.09,0.908,42.03,53.42,Sunny,Weekday,True,Normal,Normal,2025-05-02 13:00:00,1
2025-05-02 14:00:00,M001,B001,Academic Block,226.6,268.94,91.33,122325.38,50.018,0.874,36.17,31.11,Rainy,Weekday,True,Normal,Normal,2025-05-02 14:00:00,1
2025-05-02 15:00:00,M001,B001,Academic Block,227.19,281.02,96.45,122421.84,50.005,0.865,34.5,51.85,Rainy,Weekday,True,Normal,Normal,2025-05-02 15:00:00,1
2025-05-02 16:00:00,M001,B001,Academic Block,229.77,366.29,135.12,122556.96,49.957,0.921,37.26,95.0,Sunny,Weekday,True,Normal,Normal,2025-05-02 16:00:00,1
2025-05-02 17:00:00,M001,B001,Academic Block,230.88,259.47,92.32,122649.28,50.062,0.884,35.99,38.49,Cloudy,Weekday,True,Normal,Normal,2025-05-02 17:00:00,1
2025-05-02 18:00:00,M001,B001,Academic Block,229.73,120.34,42.96,122692.24,50.008,0.885,35.1,4.63,Sunny,Weekday,False,Normal,Normal,2025-05-02 18:00:00,1
2025-05-02 19:00:00,M001,B001,Academic Block,232.11,126.74,44.04,122736.28,50.009,0.857,36.04,6.48,Sunny,Weekday,False,Normal,Normal,2025-05-02 19:00:00,1
2025-05-02 20:00:00,M001,B001,Academic Block,229.75,66.87,23.44,122759.72,49.896,0.877,27.8,0.0,Rainy,Weekday,False,Normal,Normal,2025-05-02 20:00:00,1
2025-05-02 21:00:00,M001,B001,Academic Block,230.27,90.15,31.04,122790.76,49.935,0.867,32.56,0.0,Sunny,Weekday,False,Normal,Normal,2025-05-02 21:00:00,1
2025-05-02 22:00:00,M001,B001,Academic Block,232.06,103.96,36.1,122826.87,50.052,0.856,32.13,8.51,Sunny,Weekday,False,Normal,Normal,2025-05-02 22:00:00,1
2025-05-02 23:00:00,M001,B001,Academic Block,226.86,62.8,22.38,122849.24,50.009,0.903,30.37,10.15,Cloudy,Weekday,False,Normal,Normal,2025-05-02 23:00:00,1
2025-05-03 00:00:00,M001,B001,Academic Block,230.85,53.48,18.86,122868.1,50.012,0.879,32.33,0.0,Sunny,Weekend,False,Normal,Normal,2025-05-03 00:00:00,1
2025-05-03 01:00:00,M001,B001,Academic Block,229.66,53.91,19.35,122887.45,50.078,0.89,30.8,23.75,Rainy,Weekend,False,Normal,Normal,2025-05-03 01:00:00,1
2025-05-03 02:00:00,M001,B001,Academic Block,230.91,60.45,21.57,122909.02,49.942,0.9,31.14,0.4,Cloudy,Weekend,False,Normal,Normal,2025-05-03 02:00:00,1
2025-05-03 03:00:00,M001,B001,Academic Block,232.53,62.2,21.21,122930.24,50.136,0.862,30.11,10.64,Stormy,Weekend,False,Normal,Normal,2025-05-03 03:00:00,1
2025-05-03 04:00:00,M001,B001,Academic Block,228.53,79.39,27.31,122957.55,50.053,0.866,36.17,11.65,Sunny,Weekend,False,Normal,Normal,2025-05-03 04:00:00,1
2025-05-03 05:00:00,M001,B001,Academic Block,230.4,76.64,25.94,122983.49,49.959,0.862,34.66,11.01,Cloudy,Weekend,False,Normal,Normal,2025-05-03 05:00:00,1
2025-05-03 06:00:00,M001,B001,Academic Block,229.77,68.68,24.95,123008.44,49.904,0.904,33.52,6.12,Rainy,Weekend,False,Normal,Normal,2025-05-03 06:00:00,1
2025-05-03 07:00:00,M001,B001,Academic Block,227.4,113.56,38.14,123046.58,50.138,0.864,38.87,1.0,Sunny,Weekend,False,Normal,Normal,2025-05-03 07:00:00,1
2025-05-03 08:00:00,M001,B001,Academic Block,232.34,90.18,31.38,123077.97,49.888,0.866,39.14,10.99,Cloudy,Weekend,False,Normal,Normal,2025-05-03 08:00:00,1
2025-05-03 09:00:00,M001,B001,Academic Block,230.09,77.6,28.44,123106.41,49.945,0.903,34.97,26.13,Rainy,Weekend,False,Normal,Normal,2025-05-03 09:00:00,1
2025-05-03 10:00:00,M001,B001,Academic Block,224.47,111.55,37.28,123143.69,50.069,0.861,40.44,0.0,Sunny,Weekend,False,Normal,Normal,2025-05-03 10:00:00,1
2025-05-03 11:00:00,M001,B001,Academic Block,234.44,70.12,24.22,123167.91,50.051,0.867,35.69,0.0,Rainy,Weekend,False,Normal,Normal,2025-05-03 11:00:00,1
2025-05-03 12:00:00,M001,B001,Academic Block,229.51,116.88,39.45,123207.36,49.901,0.873,39.85,21.2,Cloudy,Weekend,False,Normal,Normal,2025-05-03 12:00:00,1
2025-05-03 13:00:00,M001,B001,Academic Block,226.87,110.02,38.41,123245.77,50.039,0.867,39.77,8.37,Cloudy,Weekend,False,Normal,Normal,2025-05-03 13:00:00,1
2025-05-03 14:00:00,M001,B001,Academic Block,224.39,109.49,36.9,123282.67,50.09,0.864,41.47,5.92,Sunny,Weekend,False,Normal,Normal,2025-05-03 14:00:00,1
2025-05-03 15:00:00,M001,B001,Academic Block,228.78,94.84,32.39,123315.06,49.981,0.863,37.32,0.0,Cloudy,Weekend,False,Normal,Normal,2025-05-03 15:00:00,1
2025-05-03 16:00:00,M001,B001,Academic Block,227.46,95.31,32.81,123347.87,49.959,0.883,35.26,1.63,Stormy,Weekend,False,Normal,Normal,2025-05-03 16:00:00,1
2025-05-03 17:00:00,M001,B001,Academic Block,231.44,104.13,35.94,123383.81,49.998,0.855,36.94,16.34,Sunny,Weekend,False,Normal,Normal,2025-05-03 17:00:00,1
2025-05-03 18:00:00,M001,B001,Academic Block,222.4,95.45,32.46,123416.27,50.0,0.894,34.02,26.64,Cloudy,Weekend,False,Normal,Normal,2025-05-03 18:00:00,1
2025-05-03 19:00:00,M001,B001,Academic Block,226.59,81.43,27.53,123443.8,50.126,0.875,34.73,4.67,Sunny,Weekend,False,Normal,Normal,2025-05-03 19:00:00,1
2025-05-03 20:00:00,M001,B001,Academic Block,231.35,79.02,28.28,123472.09,49.918,0.904,35.69,21.5,Sunny,Weekend,False,Normal,Normal,2025-05-03 20:00:00,1
2025-05-03 21:00:00,M001,B001,Academic Block,236.71,81.6,29.02,123501.11,49.914,0.849,33.81,0.0,Sunny,Weekend,False,Normal,Normal,2025-05-03 21:00:00,1
2025-05-03 22:00:00,M001,B001,Academic Block,228.71,60.07,20.82,123521.93,49.987,0.886,30.37,8.32,Rainy,Weekend,False,Normal,Normal,2025-05-03 22:00:00,1
2025-05-03 23:00:00,M001,B001,Academic Block,230.8,45.04,15.98,123537.91,49.955,0.899,29.91,28.23,Cloudy,Weekend,False,Normal,Normal,2025-05-03 23:00:00,1
2025-05-04 00:00:00,M001,B001,Academic Block,230.49,50.63,18.38,123556.3,49.906,0.888,33.46,0.0,Sunny,Weekend,False,Normal,Normal,2025-05-04 00:00:00,1
2025-05-04 01:00:00,M001,B001,Academic Block,234.46,45.01,15.57,123571.86,50.055,0.879,29.34,8.49,Cloudy,Weekend,False,Normal,Normal,2025-05-04 01:00:00,1
2025-05-04 02:00:00,M001,B001,Academic Block,226.84,67.13,22.53,123594.4,50.007,0.873,34.1,12.04,Sunny,Weekend,False,Normal,Normal,2025-05-04 02:00:00,1
2025-05-04 03:00:00,M001,B001,Academic Block,233.8,81.21,28.39,123622.79,49.888,0.863,34.87,14.6,Sunny,Weekend,False,Normal,Normal,2025-05-04 03:00:00,1
2025-05-04 04:00:00,M001,B001,Academic Block,233.4,72.27,25.99,123648.78,49.962,0.916,34.17,13.48,Sunny,Weekend,False,Normal,Normal,2025-05-04 04:00:00,1
2025-05-04 05:00:00,M001,B001,Academic Block,231.87,53.84,19.14,123667.92,50.161,0.874,32.37,4.51,Stormy,Weekend,False,Normal,Normal,2025-05-04 05:00:00,1
2025-05-04 06:00:00,M001,B001,Academic Block,229.96,88.02,31.22,123699.14,50.011,0.899,37.24,8.92,Sunny,Weekend,False,Normal,Normal,2025-05-04 06:00:00,1
2025-05-04 07:00:00,M001,B001,Academic Block,228.4,115.94,40.14,123739.27,49.951,0.882,38.95,30.21,Sunny,Weekend,False,Normal,Normal,2025-05-04 07:00:00,1
2025-05-04 08:00:00,M001,B001,Academic Block,227.57,116.27,39.82,123779.09,50.077,0.867,38.94,15.43,Cloudy,Weekend,False,Normal,Normal,2025-05-04 08:00:00,1
2025-05-04 09:00:00,M001,B001,Academic Block,229.16,88.53,32.16,123811.25,50.025,0.895,38.33,16.94,Sunny,Weekend,False,Normal,Normal,2025-05-04 09:00:00,1
2025-05-04 10:00:00,M001,B001,Academic Block,230.29,111.43,39.79,123851.04,50.024,0.876,39.47,12.12,Cloudy,Weekend,False,Normal,Normal,2025-05-04 10:00:00,1
2025-05-04 11:00:00,M001,B001,Academic Block,229.3,102.0,34.19,123885.23,50.157,0.859,36.49,2.3,Rainy,Weekend,False,Normal,Normal,2025-05-04 11:00:00,1
2025-05-04 12:00:00,M001,B001,Academic Block,227.42,116.68,39.83,123925.07,49.947,0.879,39.73,16.5,Cloudy,Weekend,False,Normal,Normal,2025-05-04 12:00:00,1
2025-05-04 13:00:00,M001,B001,Academic Block,227.73,87.43,31.54,123956.61,49.938,0.912,36.29,3.49,Rainy,Weekend,False,Normal,Normal,2025-05-04 13:00:00,1
2025-05-04 14:00:00,M001,B001,Academic Block,231.11,118.04,40.96,123997.57,50.008,0.847,40.59,16.92,Sunny,Weekend,False,Normal,Normal,2025-05-04 14:00:00,1
2025-05-04 15:00:00,M001,B001,Academic Block,228.57,103.96,36.16,124033.74,50.153,0.886,37.7,25.19,Cloudy,Weekend,False,Normal,Normal,2025-05-04 15:00:00,1
2025-05-04 16:00:00,M001,B001,Academic Block,229.26,80.34,27.66,124061.4,50.13,0.886,34.68,0.0,Rainy,Weekend,False,Normal,Normal,2025-05-04 16:00:00,1
2025-05-04 17:00:00,M001,B001,Academic Block,234.11,87.81,29.49,124090.88,50.029,0.839,33.22,0.0,Stormy,Weekend,False,Normal,Normal,2025-05-04 17:00:00,1
2025-05-04 18:00:00,M001,B001,Academic Block,230.99,81.49,29.26,124120.14,50.043,0.891,33.79,0.0,Cloudy,Weekend,False,Normal,Normal,2025-05-04 18:00:00,1
2025-05-04 19:00:00,M001,B001,Academic Block,227.12,98.87,34.49,124154.63,49.92,0.888,34.73,24.02,Cloudy,Weekend,False,Normal,Normal,2025-05-04 19:00:00,1
2025-05-04 20:00:00,M001,B001,Academic Block,228.96,57.77,20.51,124175.15,49.989,0.884,28.93,1.78,Stormy,Weekend,False,Normal,Normal,2025-05-04 20:00:00,1
2025-05-04 21:00:00,M001,B001,Academic Block,225.36,83.34,28.73,124203.88,50.042,0.889,33.11,14.34,Sunny,Weekend,False,Normal,Normal,2025-05-04 21:00:00,1
2025-05-04 22:00:00,M001,B001,Academic Block,227.18,48.65,17.12,124221.0,50.108,0.882,29.36,9.8,Rainy,Weekend,False,Normal,Normal,2025-05-04 22:00:00,1
2025-05-04 23:00:00,M001,B001,Academic Block,227.26,67.59,22.85,124243.85,50.065,0.875,33.49,4.73,Sunny,Weekend,False,Normal,Normal,2025-05-04 23:00:00,1
2025-05-05 00:00:00,M001,B001,Academic Block,239.65,92.69,34.86,124278.71,50.027,0.877,34.86,1.57,Sunny,Weekday,False,Normal,Normal,2025-05-05 00:00:00,1
2025-05-05 01:00:00,M001,B001,Academic Block,229.46,95.0,32.73,124311.44,50.167,0.869,33.55,0.0,Sunny,Weekday,False,Normal,Normal,2025-05-05 01:00:00,1
2025-05-05 02:00:00,M001,B001,Academic Block,230.73,43.63,15.63,124327.07,49.975,0.881,28.74,3.68,Rainy,Weekday,False,Normal,Normal,2025-05-05 02:00:00,1
2025-05-05 03:00:00,M001,B001,Academic Block,226.57,104.07,35.48,124362.56,50.147,0.865,33.79,12.34,Cloudy,Weekday,False,Normal,Normal,2025-05-05 03:00:00,1
2025-05-05 04:00:00,M001,B001,Academic Block,237.6,61.82,22.66,124385.22,49.997,0.881,29.95,9.04,Rainy,Weekday,False,Normal,Normal,2025-05-05 04:00:00,1
2025-05-05 05:00:00,M001,B001,Academic Block,228.06,127.77,44.14,124429.36,50.024,0.868,36.15,13.48,Sunny,Weekday,False,Normal,Normal,2025-05-05 05:00:00,1
2025-05-05 06:00:00,M001,B001,Academic Block,228.65,104.16,35.89,124465.25,49.891,0.853,35.69,0.07,Cloudy,Weekday,False,Normal,Normal,2025-05-05 06:00:00,1
2025-05-05 07:00:00,M001,B001,Academic Block,227.12,140.73,46.45,124511.7,49.932,0.856,40.19,0.0,Sunny,Weekday,False,Normal,Normal,2025-05-05 07:00:00,1
2025-05-05 08:00:00,M001,B001,Academic Block,233.93,235.19,85.82,124597.51,50.033,0.884,35.17,46.86,Sunny,Weekday,True,Normal,Normal,2025-05-05 08:00:00,1
2025-05-05 09:00:00,M001,B001,Academic Block,230.57,247.46,89.83,124687.34,49.988,0.895,34.56,55.18,Rainy,Weekday,True,Normal,Normal,2025-05-05 09:00:00,1
2025-05-05 10:00:00,M001,B001,Academic Block,233.35,267.56,98.61,124785.95,49.928,0.918,35.09,58.75,Rainy,Weekday,True,Normal,Normal,2025-05-05 10:00:00,1
2025-05-05 11:00:00,M001,B001,Academic Block,231.57,288.27,99.31,124885.26,50.034,0.865,40.79,37.67,Sunny,Weekday,True,Normal,Normal,2025-05-05 11:00:00,1
2025-05-05 12:00:00,M001,B001,Academic Block,229.6,323.99,115.97,125001.23,49.951,0.897,40.59,63.97,Sunny,Weekday,True,Normal,Normal,2025-05-05 12:00:00,1
2025-05-05 13:00:00,M001,B001,Academic Block,230.16,292.75,107.84,125109.07,49.971,0.926,36.99,69.07,Cloudy,Weekday,True,Normal,Normal,2025-05-05 13:00:00,1
2025-05-05 14:00:00,M001,B001,Academic Block,233.26,276.68,101.55,125210.62,49.911,0.914,38.25,71.96,Cloudy,Weekday,True,Energy Saving,Optimized,2025-05-05 14:00:00,1
2025-05-05 15:00:00,M001,B001,Academic Block,228.84,268.39,92.48,125303.09,50.006,0.865,38.63,44.45,Sunny,Weekday,True,Normal,Normal,2025-05-05 15:00:00,1
2025-05-05 16:00:00,M001,B001,Academic Block,224.82,341.78,123.03,125426.13,50.092,0.919,37.45,75.46,Sunny,Weekday,True,Normal,Normal,2025-05-05 16:00:00,1
2025-05-05 17:00:00,M001,B001,Academic Block,228.49,291.04,101.94,125528.07,49.894,0.889,36.48,57.01,Cloudy,Weekday,True,Normal,Normal,2025-05-05 17:00:00,1
2025-05-05 18:00:00,M001,B001,Academic Block,231.57,125.6,44.03,125572.1,50.056,0.862,36.9,8.8,Sunny,Weekday,False,Normal,Normal,2025-05-05 18:00:00,1
2025-05-05 19:00:00,M001,B001,Academic Block,232.0,89.08,31.35,125603.45,50.09,0.874,29.89,8.73,Rainy,Weekday,False,Normal,Normal,2025-05-05 19:00:00,1
2025-05-05 20:00:00,M001,B001,Academic Block,229.3,103.88,35.7,125639.14,49.913,0.873,31.23,0.0,Cloudy,Weekday,False,Normal,Normal,2025-05-05 20:00:00,1
2025-05-05 21:00:00,M001,B001,Academic Block,228.93,67.05,24.2,125663.34,49.956,0.888,30.0,2.63,Rainy,Weekday,False,Normal,Normal,2025-05-05 21:00:00,1
2025-05-05 22:00:00,M001,B001,Academic Block,237.44,92.36,33.72,125697.06,49.939,0.875,33.69,1.57,Sunny,Weekday,False,Normal,Normal,2025-05-05 22:00:00,1
2025-05-05 23:00:00,M001,B001,Academic Block,228.98,122.12,41.92,125738.98,49.961,0.889,35.36,13.27,Sunny,Weekday,False,Normal,Normal,2025-05-05 23:00:00,1
2025-05-06 00:00:00,M001,B001,Academic Block,228.58,81.15,28.18,125767.16,49.981,0.859,29.77,7.23,Rainy,Weekday,False,Normal,Normal,2025-05-06 00:00:00,1
2025-05-06 01:00:00,M001,B001,Academic Block,231.47,64.77,23.21,125790.37,50.032,0.898,30.6,12.23,Cloudy,Weekday,False,Normal,Normal,2025-05-06 01:00:00,1
2025-05-06 02:00:00,M001,B001,Academic Block,234.99,66.64,24.47,125814.85,50.054,0.892,32.08,0.0,Cloudy,Weekday,False,Normal,Normal,2025-05-06 02:00:00,1
2025-05-06 03:00:00,M001,B001,Academic Block,224.19,77.94,26.48,125841.32,50.157,0.881,30.51,6.68,Rainy,Weekday,False,Normal,Normal,2025-05-06 03:00:00,1
2025-05-06 04:00:00,M001,B001,Academic Block,237.01,92.85,32.38,125873.7,50.079,0.852,34.73,0.0,Cloudy,Weekday,False,Normal,Normal,2025-05-06 04:00:00,1
2025-05-06 05:00:00,M001,B001,Academic Block,228.86,99.24,33.58,125907.28,49.913,0.85,31.65,0.0,Stormy,Weekday,False,Normal,Normal,2025-05-06 05:00:00,1
2025-05-06 06:00:00,M001,B001,Academic Block,229.43,108.22,37.91,125945.19,50.168,0.884,38.29,1.97,Sunny,Weekday,False,Normal,Normal,2025-05-06 06:00:00,1
2025-05-06 07:00:00,M001,B001,Academic Block,229.87,116.83,41.21,125986.4,49.91,0.878,38.33,5.04,Sunny,Weekday,False,Normal,Normal,2025-05-06 07:00:00,1
